Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control
1584,Industrial,CO2,452,38.84717452143586,-96.55141523958514,2023-12-08,West Thomaschester,Medium,24.85055330955965,Yes
1585,Residential,N2O,248,37.42681440455077,-101.97867349897376,2024-02-13,Stephaniebury,High,22.562931622946078,No
1586,Residential,N2O,449,34.21685321868986,-89.86699745601969,2024-07-18,Lake Richardbury,Medium,25.28539860356288,No
1587,Residential,CO2,441,40.26801202070327,-112.3223980088653,2023-12-13,North Davidstad,Low,22.907919442218475,Yes
1588,Industrial,CH4,164,34.084105796333226,-99.0660771661348,2024-03-26,Watkinsborough,Medium,26.875020928044158,No
1589,Industrial,CH4,190,40.09511915501987,-105.91297855648568,2024-07-17,Taylorview,Low,24.702884767031758,Yes
1590,Transportation,N2O,224,41.14643595030498,-78.93893291444573,2023-10-06,New Victoria,Low,24.588069542690356,No
1591,Transportation,N2O,97,37.46271936845738,-116.21422866607341,2024-02-15,Lake William,Medium,29.836425310328117,No
1592,Residential,N2O,265,38.28433978478239,-77.7959902637158,2024-05-23,Port Kara,Medium,23.924448485425703,Yes
1593,Industrial,N2O,82,37.81586714094123,-81.34825790366799,2024-01-11,Bryanshire,High,23.622954325895684,No
1594,Industrial,N2O,428,37.11366894898751,-104.90688847660412,2023-11-23,East Paulbury,Medium,23.186043712826546,Yes
1595,Industrial,CH4,188,41.099396282962886,-83.2712111942074,2024-07-01,Sabrinatown,Medium,28.947492209757982,No
1596,Residential,N2O,221,41.15146808535992,-116.6266033450951,2024-03-18,South Julie,Medium,24.96723826098178,No
1597,Transportation,CO2,302,36.68653091713227,-75.45791578709068,2023-12-13,East Cynthia,Low,26.000144774806355,No
1598,Residential,CO2,243,38.92055803211758,-94.82982252604927,2024-08-22,Michelleside,Low,21.80818479002395,No
1599,Transportation,CH4,474,41.41526049716691,-104.6556348531204,2024-04-07,Castroville,Low,25.40942360004927,Yes
1600,Transportation,CO2,248,41.69646799153081,-102.04633864583421,2024-02-15,Thomasshire,High,22.746481928684883,No
1601,Residential,CH4,232,38.07167232337638,-115.07816444773812,2024-02-16,Phillipsfurt,High,27.306369212628773,No
1602,Transportation,CH4,128,37.622598442274615,-74.46862138215027,2024-06-17,Lopezfort,High,28.32528348792382,No
1603,Transportation,CO2,322,36.229554527428206,-116.27115441336953,2024-01-06,Brightmouth,Low,27.148106921312774,Yes
1604,Industrial,N2O,273,41.67097498552328,-89.1840865814942,2024-02-07,Roseville,Medium,27.302441662702574,Yes
1605,Transportation,CO2,216,35.14251443578294,-98.51961918091584,2024-09-01,New Donna,High,25.12474704119517,Yes
1606,Residential,CO2,104,38.6386366083818,-76.24768639969653,2024-06-18,West Darryl,High,27.121180563341355,Yes
1607,Residential,CH4,382,36.26040214014911,-107.17601142650102,2024-04-29,Kevintown,Low,24.226869355081604,No
1608,Transportation,CO2,231,36.23206632278237,-94.5881797467275,2023-10-25,Lake Lindaburgh,High,26.51489153529613,No
1609,Industrial,CH4,375,37.23974869900951,-96.77632682235887,2024-01-05,Lake Michael,Medium,22.590392101205147,No
1610,Industrial,N2O,285,41.990343486525234,-87.07387646179555,2023-11-08,Holmesbury,Low,20.6975701231201,Yes
1611,Transportation,N2O,389,34.43973045471858,-115.00754979409349,2024-04-26,Pattersonstad,Low,24.134732641219685,Yes
1612,Transportation,N2O,240,38.62833454562825,-109.47327827897239,2024-02-03,East Melvin,Medium,24.6177815578049,No
1613,Residential,CO2,318,34.66057726428222,-108.55914791591461,2023-10-07,Michaelmouth,Medium,22.5640715818869,No
1614,Transportation,CH4,128,35.23616663992415,-85.52136678696566,2024-07-25,South Nicholasshire,Medium,27.277095184072376,No
1615,Industrial,N2O,277,37.51650353418319,-109.67789736162344,2024-08-25,Velazquezton,High,20.735504789762793,Yes
1616,Transportation,CH4,442,38.08368105077153,-92.76636238879703,2024-08-12,Mosesside,Medium,22.227483243791887,No
1617,Residential,CH4,282,36.07033926691619,-108.52927189795804,2024-06-01,Port Christopherport,Low,27.48564718453627,No
1618,Residential,N2O,73,36.53165704699533,-80.08850219630494,2024-03-23,New Shannon,Medium,24.371242737400124,Yes
1619,Residential,N2O,307,34.69573616204747,-76.54384000245591,2024-06-25,New Curtis,Low,27.052836240393123,Yes
1620,Residential,CH4,359,36.425758270754,-95.18630910254143,2023-09-22,East Austin,Low,25.674858777835965,No
1621,Residential,N2O,422,41.732467515044355,-102.49840909479616,2024-07-19,Wandabury,High,29.507127499973624,Yes
1622,Transportation,CH4,412,41.55765905337985,-107.70145789923004,2024-04-20,Jamestown,Medium,25.97795832722833,No
1623,Transportation,CH4,20,36.67902632109588,-115.80963593298607,2024-04-09,Kimberlyburgh,High,20.148689743455197,No
1624,Transportation,N2O,107,38.56683149023009,-106.1859966473102,2023-11-06,North Joseph,Medium,23.52877350504334,No
1625,Transportation,CO2,443,41.27676312888755,-89.21362568240602,2024-02-14,North Jeromeside,Medium,21.43060682204708,No
1626,Residential,N2O,80,34.049470581127174,-94.52085502239473,2024-08-16,South Courtneyshire,Medium,29.24633677597703,Yes
1627,Industrial,CO2,373,40.48546856270073,-76.46218375563919,2024-08-15,East Jack,Medium,21.040124542850805,Yes
1628,Transportation,CH4,67,41.58695642231135,-100.56380045036518,2023-12-03,West Amanda,Medium,23.877066631310875,Yes
1629,Industrial,CH4,299,34.730605874668456,-87.47001293755065,2024-04-27,Stokesstad,Low,22.260991936266922,No
1630,Transportation,CO2,260,35.29158148826337,-96.46979911109466,2024-09-05,Lake Richard,Low,28.467219903967333,No
1631,Transportation,CH4,285,41.68597042217084,-95.44664649933469,2024-09-16,Jamieton,Medium,23.08566497588917,No
1632,Industrial,CO2,59,38.30032114912277,-106.21793015741883,2024-03-28,Fordstad,Low,29.918934831426448,Yes
1633,Residential,CO2,367,34.113573075773786,-97.98216581895201,2023-12-05,Brendachester,High,20.38616605612251,Yes
1634,Transportation,CH4,225,36.06105599010823,-97.28546013144089,2024-04-18,Markview,High,21.282767724625657,No
1635,Transportation,CO2,403,37.59954939415088,-86.90772904304691,2024-08-06,Evanschester,High,22.246387764291093,Yes
1636,Transportation,N2O,425,39.54327128819814,-76.61184003581099,2024-09-02,Bryanbury,Medium,28.111060402001595,Yes
1637,Industrial,N2O,61,39.8652830250944,-103.50986379076981,2024-08-07,Coreymouth,Medium,28.78517209064016,Yes
1638,Residential,CH4,280,41.96337210340365,-116.14317938242287,2024-06-23,Sabrinamouth,Low,20.714513806094224,Yes
1639,Industrial,CH4,494,36.30008959507007,-96.16301447797186,2024-03-18,Port Scottmouth,Low,20.324601417622763,No
1640,Industrial,CO2,93,38.3057608149478,-94.04370138543658,2024-05-06,Snyderland,Low,27.445568571045794,Yes
1641,Residential,CO2,396,38.26658838287684,-110.58861575019573,2024-07-01,South Kevin,High,21.333520067536135,No
1642,Industrial,CO2,302,37.2451620755779,-84.53955732385307,2024-02-20,Port Melissamouth,High,21.32998587074639,Yes
1643,Residential,CO2,135,35.35329515073936,-74.66311922857437,2024-08-21,North Dustinshire,High,20.223665344944294,No
1644,Transportation,N2O,305,41.81965250547074,-76.38591245162772,2024-05-24,West Jakestad,High,20.49807877583422,No
1645,Residential,N2O,81,40.82653749333269,-109.3273342917593,2023-10-24,Jeffreyberg,Low,22.63675458595489,Yes
1646,Transportation,CH4,305,37.986664226353895,-79.48401744436653,2024-07-06,Andersonville,Medium,20.650054894108063,No
1647,Industrial,CO2,245,38.825963381472235,-87.00227999788586,2024-01-17,Port Kathrynport,Medium,23.688790916592755,No
1648,Industrial,CO2,65,35.818088428477296,-98.0307511924959,2024-02-11,South Emilyburgh,High,28.32775031227349,Yes
1649,Transportation,CH4,416,38.35029656313397,-94.21311624971193,2024-05-01,Nicholsland,Medium,23.263202573215928,No
1650,Industrial,CO2,369,39.55976106497181,-80.61759230077185,2024-04-14,Dennisfort,Medium,27.278341625793715,Yes
1651,Residential,CO2,404,38.12133622709271,-96.87406265591159,2024-08-07,West Matthew,Medium,20.9390996483103,No
1652,Transportation,CO2,119,41.92228136467953,-101.57887575937443,2024-05-26,East Wesley,High,26.59375187419493,Yes
1653,Industrial,CO2,201,38.89073324998181,-96.29711030685662,2024-05-31,New Cassandraland,Low,23.16747183257435,Yes
1654,Transportation,CO2,401,36.967789700737356,-92.51828862245785,2023-10-30,West Holly,Low,27.49752878697038,Yes
1655,Residential,CH4,102,40.1772162209267,-109.68058323375266,2024-06-14,Turnershire,Medium,21.36252014056382,Yes
1656,Residential,CO2,359,35.36370009265313,-78.36005986825242,2024-05-20,North Taylorstad,Low,28.97883377764482,Yes
1657,Industrial,CH4,65,37.07612650965013,-88.33577425149699,2024-01-22,Haleyburgh,Low,22.425772028979367,No
1658,Residential,CO2,69,36.77567160302068,-90.13616763715049,2024-03-19,Port Jasonbury,High,23.531377932811765,No
1659,Transportation,N2O,147,37.454456760862215,-113.62216604805192,2024-04-23,Robinsonstad,High,29.501807108180415,Yes
1660,Residential,N2O,48,40.25423860742981,-91.41634672040595,2024-04-11,New Katherine,Medium,25.784823597308588,No
1661,Transportation,N2O,37,37.87338425730726,-112.67773086150633,2024-06-08,South Rachelmouth,Medium,23.65771518963022,No
1662,Transportation,N2O,58,40.352115602127704,-114.53730229140244,2024-07-06,Davidmouth,Medium,29.496021470336316,No
1663,Residential,CH4,429,38.61191122511893,-94.7983205917347,2023-09-30,Amandabury,High,23.29077416890032,Yes
1664,Industrial,CH4,134,36.736555477260445,-100.27743650195421,2024-02-14,Kochberg,Low,20.9487071267518,Yes
1665,Residential,CO2,22,40.47982994946778,-92.09234811312618,2024-09-12,Angelaview,High,29.9684888785942,No
1666,Transportation,N2O,489,35.90631736442473,-114.0742246054815,2024-01-15,Lauratown,High,22.67844920558914,Yes
1667,Transportation,CH4,45,35.79506383839836,-99.03674523472063,2024-02-23,Sharpchester,Low,28.512578486996073,Yes
1668,Residential,CO2,110,38.036023392438686,-110.30938453801305,2024-08-31,Kristinport,Low,21.655407948230874,No
1669,Industrial,CO2,291,36.086793967696714,-74.56759621933887,2024-08-02,Lisaborough,Medium,27.31353971777378,Yes
1670,Industrial,CH4,95,34.07269627960973,-93.30939065285233,2024-05-10,Combsberg,Low,25.24449394472252,Yes
1671,Transportation,N2O,13,39.18638021839041,-87.75277811860184,2024-05-23,Ricardoport,Low,29.809065582901297,Yes
1672,Transportation,CO2,232,38.08875057177919,-103.68159564996526,2023-09-30,Heatherton,Low,25.528303560923995,Yes
1673,Industrial,N2O,347,37.56414251594529,-113.83148774970886,2023-10-27,Evanside,Low,20.25015151890854,Yes
1674,Residential,N2O,457,41.735748116946525,-75.06168203752439,2024-02-29,Edwardberg,Medium,26.03877989624088,No
1675,Transportation,N2O,175,38.56959347170331,-105.40460244313994,2023-12-13,West Sandraland,Medium,21.45316456336626,Yes
1676,Transportation,CO2,392,40.90745262231508,-99.35243985236274,2023-10-12,New Meredith,Low,27.98540915282087,Yes
1677,Industrial,N2O,353,35.11560188964128,-89.40598744508671,2024-04-28,Davisview,Low,28.565681964898992,No
1678,Residential,CO2,392,38.55365170503542,-116.91331890181111,2024-05-11,South Matthew,Medium,24.820935187947143,No
1679,Industrial,N2O,385,40.94383701384722,-82.34859825723937,2023-11-22,North Susan,Medium,27.832214570522986,Yes
1680,Residential,CO2,480,38.664846058239185,-94.39055963874071,2024-04-13,Mckaymouth,Low,21.451107354816052,No
1681,Residential,N2O,287,39.74411342501601,-105.75844376897183,2024-04-05,Scottfurt,High,24.92078186535646,Yes
1682,Residential,CH4,139,36.97634854249766,-115.28924864713136,2024-09-04,Lake Dana,Medium,23.939442646905846,No
1683,Transportation,N2O,40,34.739596136296534,-110.85006971912458,2024-04-21,North Christian,Medium,26.113173870530815,Yes
1684,Industrial,N2O,384,37.66320236101657,-78.61851021044878,2024-02-04,South Phillip,Medium,20.4447718880316,No
1685,Industrial,CO2,20,37.15583512671086,-87.8149341468208,2023-11-14,Richardmouth,Low,27.521228382486274,Yes
1686,Residential,CO2,485,40.936481459031576,-107.00432424797685,2024-03-09,Julieland,Low,20.791292894746835,No
1687,Transportation,N2O,311,35.951962418819775,-115.11356634241871,2024-06-03,Geoffreyton,Medium,26.56471517530165,Yes
1688,Transportation,CH4,105,41.73387382028086,-87.612926254988,2024-01-04,Patrickfort,Low,20.18457225539944,Yes
1689,Industrial,CH4,199,41.66510495843597,-92.81406005741833,2024-02-28,Roberthaven,Low,28.318880637567297,Yes
1690,Transportation,CO2,462,35.98105314457151,-100.20114092383766,2024-01-27,Andersonton,Medium,21.746996302237815,No
1691,Transportation,CH4,201,36.78441564381856,-102.00109623563719,2024-03-26,Kathrynhaven,Low,25.154974759769907,No
1692,Residential,N2O,495,41.16444592699108,-108.46017185911924,2024-02-17,North Stevenborough,High,22.614929037276195,Yes
1693,Transportation,CO2,275,41.73297776716886,-88.53710471234922,2023-12-08,East Tinahaven,Low,27.226472020610686,Yes
1694,Residential,N2O,433,37.547512822688354,-75.2906067770697,2024-06-05,New Josephside,Low,23.213511001897214,Yes
1695,Industrial,CO2,137,36.56797636512718,-110.26852918317967,2023-10-24,Jordanport,Medium,27.24609193588317,Yes
1696,Transportation,CO2,247,38.208752106012334,-91.72686871931785,2024-02-03,Sanchezstad,Medium,22.848712068354764,No
1697,Industrial,CO2,417,39.50215365092588,-99.33585754717704,2023-11-11,West Joseph,High,27.5247309093576,No
1698,Industrial,CO2,364,36.18779612299984,-98.34569624323474,2024-08-18,Port Aaron,Low,20.306054963369043,No
1699,Transportation,CH4,437,39.891785396952585,-106.81751967437617,2024-03-01,Johnstonshire,High,22.833113353738483,Yes
1700,Transportation,N2O,121,34.413258856917125,-81.69406547089756,2024-08-17,Houstonborough,High,24.986335064402788,Yes
1701,Industrial,N2O,325,34.39435594211533,-96.64875341752139,2024-08-27,West Derrick,Medium,20.450595819197254,No
1702,Transportation,N2O,455,37.09030164116436,-94.09014250327638,2024-03-03,Mezamouth,Low,21.860340613712786,No
1703,Residential,CO2,352,36.82778553648576,-104.59051983691766,2024-08-21,Cabreraton,Medium,29.34536981641203,No
1704,Residential,CH4,154,36.52506572293722,-110.0004275106542,2024-03-06,Francoberg,High,29.768342651801895,No
1705,Transportation,N2O,74,37.92815810135128,-114.2199429190759,2024-05-09,Matthewside,High,27.39749947390486,Yes
1706,Industrial,CH4,256,36.56586865849257,-86.5787577993037,2023-10-13,East Laura,Medium,22.522000506169128,Yes
1707,Transportation,CO2,232,35.53806334774474,-109.36569160573436,2024-04-03,West Jasonmouth,Medium,22.60517445435969,Yes
1708,Transportation,N2O,488,36.47575639270881,-87.6366844156929,2024-07-24,Lake Keithfort,Medium,26.45790357795073,No
1709,Industrial,CH4,499,41.79923418248188,-100.82343637393403,2023-10-02,Davidborough,Medium,21.17599616598702,Yes
1710,Industrial,CO2,322,37.28890733595879,-99.70590875645533,2024-05-26,South Jason,Medium,29.483093804303664,No
1711,Residential,CH4,448,37.55770221486669,-97.35619017191804,2024-07-19,West Travis,High,22.248128995101844,No
1712,Industrial,N2O,115,38.61235991960912,-101.8208256423881,2023-10-28,Amandaberg,Medium,29.996356254254437,No
1713,Residential,N2O,190,41.86672614731381,-113.57272100220604,2024-07-01,Bethanyborough,Low,24.957337953024606,No
1714,Industrial,CO2,193,35.93281021148611,-104.37620035987479,2024-07-09,Davisville,High,27.714299889929364,No
1715,Transportation,CO2,235,39.450256884259474,-88.79568812946671,2024-07-14,Robertburgh,High,20.021840945055573,Yes
1716,Residential,CO2,274,39.727877548333794,-88.70548633536967,2024-07-01,Lake Jasonberg,Low,28.887464047516417,Yes
1717,Residential,CH4,287,38.85859533434453,-105.40613048144024,2023-10-23,East Rachel,Low,22.700020447805805,Yes
1718,Residential,CH4,406,34.70862671709315,-97.75548443146172,2024-08-09,East Alice,High,26.67936744548065,No
1719,Transportation,CH4,98,39.41497820662061,-109.48832196747475,2023-10-02,Peterhaven,Medium,28.063552807935896,Yes
1720,Transportation,CO2,185,34.512757688289405,-108.74362841268723,2024-01-09,Walterbury,High,21.64147740559002,No
1721,Transportation,N2O,27,38.769141196399175,-116.98592811010927,2023-11-28,Whitetown,High,24.42509481329229,Yes
1722,Transportation,N2O,380,39.91664941777394,-78.54315180405924,2024-04-22,Lake Kentland,Low,24.938359406519233,No
1723,Transportation,CH4,469,35.687759124959605,-108.72890673670413,2024-03-01,South Amy,High,23.121194653392045,No
1724,Residential,CH4,433,40.732976060342196,-107.98850941479562,2024-08-15,Lake Joseph,Medium,24.817558297289814,Yes
1725,Transportation,N2O,410,34.24283044426404,-105.6975369636142,2024-04-19,Kimton,Low,23.17545657655338,No
1726,Residential,N2O,408,40.75050290926645,-112.39404484540113,2024-08-07,Rivasshire,High,23.607477450552093,Yes
1727,Transportation,CH4,115,37.68263240514212,-89.87243314002004,2024-05-29,Harthaven,High,26.69331178702739,Yes
1728,Industrial,CH4,280,35.740703519453156,-114.69371006018619,2024-01-18,Lake Timothy,Medium,26.32593268304997,Yes
1729,Residential,N2O,472,35.07022515995175,-112.09509324164058,2024-02-05,Elizabethhaven,High,22.32265725797525,No
1730,Industrial,CO2,328,41.62645734065898,-89.63070403003591,2023-09-21,Lake Martin,High,28.974828847954246,No
1731,Residential,CH4,176,34.581324700649255,-103.05493269881651,2024-07-11,Danaside,High,28.627885456713905,No
1732,Industrial,N2O,22,35.592747359487404,-86.85029562514768,2024-06-29,East Rachel,High,25.090833066899517,No
1733,Transportation,N2O,346,36.782578779464366,-93.47331123451374,2024-03-24,Lake Valerie,Medium,24.332507426957505,Yes
1734,Transportation,N2O,41,38.96187879168896,-106.73506838529343,2024-07-13,Lake Dustinstad,High,23.768559829841088,No
1735,Transportation,N2O,402,38.35840868220879,-89.36357017846956,2024-06-24,Lake Aimeeville,High,27.07267918666439,Yes
1736,Residential,CO2,49,35.00514793929851,-112.88395806711326,2023-09-19,New Julietown,High,26.716660572094703,Yes
1737,Industrial,N2O,157,36.317823869905716,-94.39794314447866,2024-09-15,East Michaelberg,Low,21.961806069379787,No
1738,Transportation,CH4,227,35.91001416868819,-98.76548337801847,2024-09-11,Daltonport,Medium,26.714580313003612,No
1739,Industrial,CO2,228,35.70834283592273,-106.21356235603261,2024-05-22,West Jill,Low,22.5243119410204,Yes
1740,Industrial,N2O,478,37.2891546918399,-91.423780099462,2024-05-20,North Alexander,Low,20.185583365235257,No
1741,Transportation,CO2,91,39.63225162073326,-79.66132193702757,2023-11-22,Harrisonfort,Medium,26.99208677537377,Yes
1742,Transportation,CH4,342,35.739623457737885,-74.04819321042461,2024-03-03,East Anthonytown,Low,26.447936024607497,No
1743,Industrial,N2O,217,36.93343103762385,-91.25843817528931,2024-02-26,Theresaville,Low,24.108092623743413,No
1744,Transportation,CH4,210,37.1273394147293,-100.19294152951652,2024-09-02,Lake Claudia,Low,25.25686055919506,Yes
1745,Transportation,N2O,456,41.81165223548328,-108.09088759048713,2024-08-12,New Jessica,Medium,29.471691917057598,Yes
1746,Transportation,N2O,341,41.63733085503255,-106.68777206661508,2024-04-18,New Kimberlyton,High,25.952001809054376,Yes
1747,Residential,N2O,437,40.40110066201661,-96.90398096141031,2023-10-22,Fishermouth,Medium,26.578839353365314,No
1748,Industrial,N2O,47,35.933271366553484,-101.83978114364879,2023-10-11,West Mary,Medium,20.639113209491413,No
1749,Industrial,N2O,220,34.544298512733356,-77.79216100450245,2023-12-24,East Richard,Medium,21.659944606751253,No
1750,Residential,CO2,453,36.535233101765,-101.79499942314878,2024-07-13,Port Adrianfurt,Low,23.009522764115882,Yes
1751,Industrial,N2O,336,36.13435639547065,-101.56843798960084,2024-06-15,Natalieside,High,25.39379318028143,Yes
1752,Transportation,N2O,258,38.04740640117115,-101.12448145290502,2024-02-22,East Aimee,Medium,27.76590895983321,No
1753,Industrial,CO2,236,40.221823280542345,-81.18871074382304,2024-04-03,Dawnbury,Medium,23.21240877788587,Yes
1754,Transportation,CO2,57,40.86658351103087,-89.36531388273632,2024-06-12,Michaelside,High,23.56382430478774,No
1755,Residential,CO2,27,40.758912683284066,-90.97657058596872,2023-11-19,West Eric,High,22.56150885173749,Yes
1756,Transportation,CO2,409,36.87740448978454,-103.29770701511006,2024-05-29,Port Micheal,High,22.54609329295306,No
1757,Industrial,CO2,448,39.497874747685465,-82.01221621937268,2024-01-10,South John,Low,29.488638458947968,No
1758,Industrial,CO2,304,36.50267358019376,-116.31199010034915,2024-05-01,Walkerberg,High,26.3545717961889,No
1759,Industrial,N2O,205,34.487244345881464,-79.68492441712303,2024-06-09,Port Christopher,Low,21.559012435399467,Yes
1760,Residential,N2O,196,39.61252212482354,-95.4390044090671,2024-01-06,East Brian,Medium,27.2224857808426,Yes
1761,Residential,CH4,354,34.0786204205583,-100.47698966600984,2024-04-30,Port Joy,Low,27.22021143360029,No
1762,Industrial,N2O,233,37.27346069966791,-96.12463964842183,2024-09-07,Gregoryhaven,High,26.66470196053705,No
1763,Transportation,N2O,327,36.63503415441661,-88.63371665651144,2023-10-06,New Joshuahaven,Low,21.347204450906638,No
1764,Residential,CO2,497,39.54702030815082,-117.43832123321252,2023-12-15,Port Robertfort,High,24.07991483469587,No
1765,Industrial,CO2,406,40.12996378208303,-79.6517183158371,2024-02-29,New Emily,Low,21.06756330494413,No
1766,Industrial,N2O,374,36.43275708777027,-98.34346088629871,2024-04-26,Barnesview,Medium,28.166205040921366,No
1767,Residential,CH4,346,40.49301611555883,-102.90947313319656,2024-07-04,Nelsonville,Low,26.551721431779193,Yes
1768,Residential,CO2,238,36.35133408403947,-111.91719511210148,2023-12-10,Griffinfort,Medium,25.072039367678183,Yes
1769,Residential,N2O,399,37.57061087989249,-98.66352352822855,2024-03-13,Lake Connie,High,23.430154765005966,Yes
1770,Transportation,N2O,476,39.81614821611307,-96.16179806348734,2023-12-29,East Jerryland,Medium,21.842494744944332,Yes
1771,Transportation,CH4,86,39.54336183379831,-100.23954544228698,2024-01-28,Rollinston,High,21.064475888331078,No
1772,Industrial,CH4,197,41.8989477784976,-88.13895587161653,2024-09-06,Jamesview,High,29.692406075368996,No
1773,Residential,CO2,355,35.80128819372746,-99.48055273459406,2024-04-30,Smithhaven,Medium,21.99648641956023,No
1774,Transportation,CH4,279,39.29854330831666,-75.69762657475077,2023-11-07,Robinport,Medium,20.598746267213855,Yes
1775,Residential,N2O,104,38.87745526620622,-91.63178921576196,2024-07-07,Wallaceshire,Low,29.616667721824964,Yes
1776,Industrial,N2O,319,41.32078763592024,-82.47097083131601,2023-12-01,West Deborah,Low,25.48951741357827,No
1777,Transportation,CH4,141,35.250897133159,-113.18834026318294,2024-01-09,West Anne,Medium,27.96656734991143,Yes
1778,Transportation,CH4,48,40.014385308695466,-100.51918311038014,2024-08-14,South Richardland,Medium,20.437658471983184,Yes
1779,Transportation,CH4,81,38.546148930150146,-103.17870113632529,2024-08-24,Walkerhaven,Medium,25.669458574796547,No
1780,Industrial,CH4,290,36.19732695830324,-92.94277492198997,2024-03-19,Jenniferstad,Medium,23.98209964117995,No
1781,Residential,CO2,342,37.795479313177395,-80.11100511729728,2024-04-11,West Raymondbury,High,27.719644343498835,No
1782,Transportation,CH4,169,36.67021277655838,-114.55311841847171,2023-10-24,East Christina,Medium,20.384256456390585,Yes
1783,Industrial,CO2,196,38.63450722230769,-114.80670888603272,2024-05-20,Lake Geraldbury,Medium,24.016905685616145,No
1784,Residential,N2O,495,41.112004886517326,-80.58602084106565,2024-05-21,South Darren,Medium,27.99073419486196,No
1785,Industrial,CH4,200,38.55443987529762,-108.63459621431227,2024-02-23,Ronaldville,Medium,25.2269726463837,No
1786,Residential,CO2,431,39.05377934661267,-88.5748568042082,2024-07-11,Jillburgh,High,25.50038740998604,Yes
1787,Industrial,CH4,129,38.149982776917675,-94.11336217612457,2024-09-07,Raymondport,Low,20.971646819659654,Yes
1788,Residential,N2O,229,34.40932405156381,-81.3526818249619,2024-03-20,Christopherland,Low,21.323305561200915,No
1789,Transportation,N2O,62,35.86286845500875,-112.49608796719825,2024-03-04,East Tiffany,Low,26.76999605365786,No
1790,Residential,N2O,231,37.93601383545666,-112.2895495082051,2024-02-12,East Timothy,Low,26.7504662228992,Yes
1791,Industrial,CH4,460,36.48188226995764,-93.49999214775447,2024-07-07,Lake Philip,Low,29.791033942522734,Yes
1792,Industrial,CH4,421,35.454108782089556,-76.35933925223168,2023-12-07,New Desireetown,High,27.119529880655506,No
1793,Residential,CO2,140,38.03306273534751,-99.7400986316868,2024-05-07,Lanestad,Low,24.932434959334472,Yes
1794,Transportation,N2O,246,36.5824783475828,-103.61454758879343,2024-06-20,North Matthewtown,High,28.57327823533553,No
1795,Transportation,CH4,255,36.06486114538732,-91.30566977929303,2024-09-09,New Davidbury,High,21.04472985815936,No
1796,Residential,N2O,235,37.71188333952305,-77.06026157601863,2024-04-29,Davisland,Low,24.492958208962545,Yes
1797,Residential,N2O,217,35.066274064657385,-81.17517535483655,2024-03-01,Nguyenberg,Low,22.871091109275696,No
1798,Industrial,CO2,415,41.42196586460326,-74.19872112773832,2024-05-23,Michelleport,Low,21.046378069276255,No
1799,Transportation,CO2,105,40.941616783353915,-117.0069823390954,2023-09-28,South Robert,Medium,27.635020847203663,Yes
1800,Residential,CO2,431,39.660964685924284,-113.03424163263847,2024-07-31,New Jamestown,High,25.107920304988838,No
1801,Transportation,CO2,209,34.84971062070765,-91.18341841186863,2024-01-15,Lake Patrickberg,Low,25.56768719897491,Yes
1802,Residential,N2O,256,40.20701803575754,-81.89463666931061,2024-02-08,Townsendchester,Medium,24.11255187910329,No
1803,Residential,CO2,81,40.46365862487215,-105.44924893850228,2024-09-15,Aaronbury,High,24.603372316027354,No
1804,Transportation,CO2,327,40.142116941714704,-107.47471212649438,2024-09-12,Tonyamouth,Medium,21.160173871230032,Yes
1805,Residential,CO2,194,34.91172709695393,-83.37306482722715,2024-09-06,Smithhaven,Medium,26.729178242869764,Yes
1806,Residential,CO2,15,39.15126365654212,-115.5191984304578,2023-09-18,Riverabury,Low,24.324473596052137,Yes
1807,Industrial,N2O,215,40.67459836599519,-101.74716350636626,2024-06-19,Josephfurt,High,28.16767573129583,Yes
1808,Residential,CO2,41,38.61882720975734,-95.7443942059375,2024-04-04,South Kellyberg,Medium,21.96287200143076,Yes
1809,Residential,N2O,108,39.17125900182471,-93.34465832858577,2024-04-22,Lake Jonathan,High,22.050550934188358,Yes
1810,Residential,CH4,403,37.66690783541045,-85.94093310111782,2024-08-07,Port Jodi,Low,26.457595715306876,No
1811,Industrial,N2O,396,38.22965855907242,-102.38678816905104,2024-06-04,Port Nancytown,High,28.46003423397397,Yes
1812,Transportation,N2O,265,34.275014866813805,-91.04188883431729,2024-07-12,New Brenda,Medium,24.721978386181753,No
1813,Industrial,CO2,196,39.11170417578628,-92.24348139719793,2024-08-25,North Sandra,Medium,27.269538687331,Yes
1814,Industrial,CH4,85,34.65157770312928,-93.90489157123513,2024-02-25,Aprilborough,High,29.993299214930857,No
1815,Transportation,CH4,186,37.480116754721784,-89.81873510174266,2023-11-23,East Christopherton,Medium,29.90265639728928,No
1816,Industrial,CH4,324,36.341240781339266,-106.58423647300464,2024-04-13,Mendezmouth,Medium,27.443368428217,Yes
1817,Transportation,CH4,296,38.363423601693704,-114.27545484227633,2023-10-07,Port Darren,Medium,27.395864896782488,No
1818,Industrial,N2O,358,35.067330684185656,-112.75204643025128,2024-03-16,Onealport,Low,22.476188871989056,No
1819,Transportation,CH4,264,39.53314721578654,-108.11837516322835,2023-12-11,South Daryl,Low,28.335396315437738,No
1820,Residential,N2O,334,40.36009229542776,-95.99129083699745,2023-10-31,Haynesstad,Medium,24.051021270471207,Yes
